Rank,prop_screened,prop_found
710,0.8246225319396051,0.8544061302681992
711,0.8257839721254355,0.8582375478927203
712,0.826945412311266,0.8582375478927203
713,0.8281068524970964,0.8582375478927203
714,0.8292682926829268,0.8582375478927203
715,0.8304297328687572,0.8582375478927203
716,0.8315911730545877,0.8582375478927203
717,0.8327526132404182,0.8582375478927203
718,0.8339140534262486,0.8582375478927203
719,0.835075493612079,0.8582375478927203
720,0.8362369337979094,0.8582375478927203
721,0.8373983739837398,0.8620689655172413
722,0.8385598141695703,0.8659003831417624
723,0.8397212543554007,0.8659003831417624
724,0.8408826945412311,0.8659003831417624
725,0.8420441347270615,0.8659003831417624
726,0.8432055749128919,0.8659003831417624
727,0.8443670150987224,0.8659003831417624
728,0.8455284552845529,0.8697318007662835
729,0.8466898954703833,0.8697318007662835
730,0.8478513356562137,0.8697318007662835
731,0.8490127758420442,0.8697318007662835
732,0.8501742160278746,0.8697318007662835
733,0.851335656213705,0.8697318007662835
734,0.8524970963995354,0.8735632183908046
735,0.8536585365853658,0.8735632183908046
736,0.8548199767711963,0.8735632183908046
737,0.8559814169570267,0.8735632183908046
738,0.8571428571428571,0.8735632183908046
739,0.8583042973286876,0.8735632183908046
740,0.859465737514518,0.8735632183908046
741,0.8606271777003485,0.8735632183908046
742,0.8617886178861789,0.8735632183908046
743,0.8629500580720093,0.8735632183908046
744,0.8641114982578397,0.8735632183908046
745,0.8652729384436701,0.8735632183908046
746,0.8664343786295006,0.8735632183908046
747,0.867595818815331,0.8773946360153256
748,0.8687572590011614,0.8773946360153256
749,0.8699186991869918,0.8773946360153256
750,0.8710801393728222,0.8773946360153256
751,0.8722415795586528,0.8773946360153256
752,0.8734030197444832,0.8812260536398467
753,0.8745644599303136,0.8812260536398467
754,0.875725900116144,0.8850574712643678
755,0.8768873403019745,0.8850574712643678
756,0.8780487804878049,0.8850574712643678
757,0.8792102206736353,0.8850574712643678
758,0.8803716608594657,0.8850574712643678
759,0.8815331010452961,0.8888888888888888
760,0.8826945412311266,0.8888888888888888
761,0.883855981416957,0.89272030651341
762,0.8850174216027874,0.89272030651341
763,0.8861788617886179,0.89272030651341
764,0.8873403019744484,0.89272030651341
765,0.8885017421602788,0.89272030651341
766,0.8896631823461092,0.89272030651341
767,0.8908246225319396,0.896551724137931
768,0.89198606271777,0.896551724137931
769,0.8931475029036005,0.896551724137931
770,0.8943089430894309,0.896551724137931
771,0.8954703832752613,0.896551724137931
772,0.8966318234610917,0.9003831417624522
773,0.8977932636469221,0.9042145593869731
774,0.8989547038327527,0.9042145593869731
775,0.9001161440185831,0.9042145593869731
776,0.9012775842044135,0.9042145593869731
777,0.9024390243902439,0.9042145593869731
778,0.9036004645760743,0.9042145593869731
779,0.9047619047619048,0.9042145593869731
780,0.9059233449477352,0.9080459770114943
781,0.9070847851335656,0.9080459770114943
782,0.908246225319396,0.9118773946360154
783,0.9094076655052264,0.9118773946360154
784,0.9105691056910569,0.9157088122605364
785,0.9117305458768873,0.9157088122605364
786,0.9128919860627178,0.9157088122605364
787,0.9140534262485482,0.9157088122605364
788,0.9152148664343787,0.9157088122605364
789,0.9163763066202091,0.9157088122605364
790,0.9175377468060395,0.9157088122605364
791,0.9186991869918699,0.9195402298850575
792,0.9198606271777003,0.9233716475095786
793,0.9210220673635308,0.9233716475095786
794,0.9221835075493612,0.9233716475095786
795,0.9233449477351916,0.9233716475095786
796,0.924506387921022,0.9233716475095786
797,0.9256678281068524,0.9233716475095786
798,0.926829268292683,0.9233716475095786
799,0.9279907084785134,0.9233716475095786
800,0.9291521486643438,0.9233716475095786
801,0.9303135888501742,0.9272030651340997
802,0.9314750290360047,0.9272030651340997
803,0.9326364692218351,0.9272030651340997
804,0.9337979094076655,0.9310344827586207
805,0.9349593495934959,0.9310344827586207
806,0.9361207897793263,0.9348659003831418
807,0.9372822299651568,0.9386973180076629
808,0.9384436701509872,0.9425287356321839
809,0.9396051103368177,0.9425287356321839
810,0.9407665505226481,0.9425287356321839
811,0.9419279907084785,0.946360153256705
812,0.943089430894309,0.946360153256705
813,0.9442508710801394,0.9501915708812261
814,0.9454123112659698,0.9501915708812261
815,0.9465737514518002,0.9501915708812261
816,0.9477351916376306,0.9501915708812261
817,0.9488966318234611,0.9501915708812261
818,0.9500580720092915,0.9501915708812261
819,0.9512195121951219,0.9501915708812261
820,0.9523809523809523,0.9501915708812261
821,0.9535423925667829,0.9501915708812261
822,0.9547038327526133,0.9501915708812261
823,0.9558652729384437,0.9540229885057471
824,0.9570267131242741,0.9540229885057471
825,0.9581881533101045,0.9540229885057471
826,0.959349593495935,0.9540229885057471
827,0.9605110336817654,0.9540229885057471
828,0.9616724738675958,0.9578544061302682
829,0.9628339140534262,0.9578544061302682
830,0.9639953542392566,0.9578544061302682
831,0.9651567944250871,0.9578544061302682
832,0.9663182346109176,0.9616858237547893
833,0.967479674796748,0.9616858237547893
834,0.9686411149825784,0.9655172413793104
835,0.9698025551684089,0.9655172413793104
836,0.9709639953542393,0.9693486590038314
837,0.9721254355400697,0.9693486590038314
838,0.9732868757259001,0.9693486590038314
839,0.9744483159117305,0.9693486590038314
840,0.975609756097561,0.9693486590038314
841,0.9767711962833914,0.9693486590038314
842,0.9779326364692218,0.9693486590038314
843,0.9790940766550522,0.9693486590038314
844,0.9802555168408827,0.9693486590038314
845,0.9814169570267132,0.9731800766283525
846,0.9825783972125436,0.9731800766283525
847,0.983739837398374,0.9770114942528736
848,0.9849012775842044,0.9808429118773946
849,0.9860627177700348,0.9808429118773946
850,0.9872241579558653,0.9808429118773946
851,0.9883855981416957,0.9846743295019157
852,0.9895470383275261,0.9846743295019157
853,0.9907084785133565,0.9846743295019157
854,0.991869918699187,0.9846743295019157
855,0.9930313588850174,0.9885057471264368
856,0.9941927990708479,0.9885057471264368
857,0.9953542392566783,0.9923371647509579
858,0.9965156794425087,0.9923371647509579
859,0.9976771196283392,0.9961685823754789
860,0.9988385598141696,1
861,1,1
